00013,513,152,5, 
00013,2482,1.1,5, 
00013,1072,117,5, 
00013,1154,56.5,5, 
00013,1174,56.5,5, 
00013,1180,12,5, 
00013,1000,14.3,5, 
00013,514,877,5, 
00013,490,377,5, 
00013,1181,25.9,5, 
00013,1850,12.4,5, 
00013,2506,6.25,5, 
00013,1816,48.8,5, 
00013,752,120,5, 
00013,2051,498,5, 
00013,2052,3060,5, 
00013,2005,2200,5, 
00013,2045,32300,5, 
00013,2004,1.18,5, 
00013,2019,238,5, 
00013,2023,14.3,5, 
00013,2038,91.9,5, 
00013,2040,5.43,5, 
00013,2016,718,5, 
00013,2010,4590,5, 
00013,2007,539,5, 
00013,2217,1080,5, 
00013,2039,46.1,5, 
00013,2006,1070,5, 
00013,2099,8.79,5, 
00013,2112,5.86,5, 
00013,1942,2970,5, 
00013,3782,3050,4, 
00013,3828,61,4, 
00013,3890,61,4, 
00013,3749,122,4, 
00013,2980,430, ,4
00013,13,1, ,0
00014,752,912,5, 
00014,2288,40200,5, 
00014,416,0.26,5, 
00014,1994,2.36,5, 
00014,325,4.02,5, 
00014,2292,1.99,5, 
00014,382,4.11,5, 
00014,1942,0.637,5, 
00014,13,0.02,5, 
00014,2980,3280, ,4
00014,14,1, ,0
00015,1056,195,5, 
00015,1141,1630,5, 
00015,554,10.8,5, 
00015,553,66.1,5, 
00015,495,24900,5, 
00015,511,8.31,5, 
00015,504,38.8,5, 
00015,1538,9510,5, 
00015,2447,3.79,5, 
00015,806,121,5, 
00015,1847,816,5, 
00015,1069,1950,5, 
00015,1829,192,5, 
00015,534,4970,5, 
00015,464,20600,5, 
00015,1074,53.7,5, 
00015,537,6140,5, 
00015,998,3.3,5, 
00015,1839,33,5, 
00015,1849,22.9,5, 
00015,513,284,5, 
00015,1072,275,5, 
00015,1154,144,5, 
00015,1174,144,5, 
00015,1180,30.6,5, 
00015,1000,795,5, 
00015,514,1620,5, 
00015,490,2340,5, 
00015,1181,104,5, 
00015,1850,192,5, 
00015,1841,22.9,5, 
00015,2506,14.8,5, 
00015,752,262,5, 
00015,2051,973,5, 
00015,2052,8330,5, 
00015,2005,26800,5, 
00015,2045,87100,5, 
00015,2004,25.1,5, 
00015,2019,5090,5, 
00015,2023,795,5, 
00015,2038,1010,5, 
00015,2040,33,5, 
00015,2044,22.9,5, 
00015,2010,18300,5, 
00015,2007,8480,5, 
00015,2217,9490,5, 
00015,2039,3.3,5, 
00015,2006,2520,5, 
00015,1942,9580,5, 
00015,3782,2700,4, 
00015,3828,53.9,4, 
00015,3890,53.9,4, 
00015,3749,53.9,4, 
00015,2980,944, ,4
00015,15,1, ,0
00016,1141,8.28,5, 
00016,554,0.0128,5, 
00016,553,0.352,5, 
00016,511,0.00833,5, 
00016,504,0.283,5, 
00016,1069,0.533,5, 
00016,1829,0.0268,5, 
00016,464,309,5, 
00016,1074,0.621,5, 
00016,513,6.73,5, 
00016,514,38.3,5, 
00016,490,21.9,5, 
00016,1181,0.0305,5, 
00016,1850,0.0268,5, 
00016,2506,0.209,5, 
00016,752,2.41,5, 
00016,2051,11,5, 
00016,2052,77.2,5, 
00016,2005,45.1,5, 
00016,2045,631,5, 
00016,2038,0.0268,5, 
00016,2010,18.3,5, 
00016,2007,38.5,5, 
00016,2006,1.18,5, 
00016,1942,56.6,5, 
00016,3782,124,4, 
00016,3828,2.47,4, 
00016,3890,2.47,4, 
00016,3749,2.47,4, 
00016,2980,8.67, ,4
00016,16,1, ,0
00017,1141,22.6,5, 
00017,554,1.49,5, 
00017,553,2.53,5, 
00017,511,0.0244,5, 
00017,504,0.367,5, 
00017,1069,1.91,5, 
00017,1072,1.74,5, 
00017,1181,0.109,5, 
00017,2506,0.00272,5, 
00017,752,0.478,5, 
00017,2052,1.36,5, 
00017,2045,829,5, 
00017,2010,53.6,5, 
00017,2006,3.75,5, 
00017,1942,44.4,5, 
00017,3782,15,4, 
00017,3828,0.376,4, 
00017,3890,0.376,4, 
00017,3749,0.376,4, 
00017,2980,1.72, ,4
00017,17,1, ,0
00018,752,0.375,5, 
00018,17,3.47E-05,5, 
00018,2980,1.35, ,4
00018,18,1, ,0
00019,1056,27.3,5, 
00019,1141,693,5, 
00019,554,23.6,5, 
00019,553,51.5,5, 
00019,495,3140,5, 
00019,511,2.24,5, 
00019,504,13.1,5, 
00019,1538,3.31,5, 
00019,2447,0.527,5, 
00019,806,24.4,5, 
00019,808,3.83,5, 
00019,1847,125,5, 
00019,1069,602,5, 
00019,1829,33.8,5, 
00019,534,46.3,5, 
00019,464,12000,5, 
00019,1074,70.2,5, 
00019,537,773,5, 
00019,1834,1.1,5, 
00019,998,24.3,5, 
00019,1839,24.1,5, 
00019,1849,1.49,5, 
00019,478,505,5, 
00019,513,93.6,5, 
00019,2482,0.922,5, 
00019,1072,116,5, 
00019,1154,59.2,5, 
00019,1174,59.2,5, 
00019,1180,12.6,5, 
00019,1000,40,5, 
00019,514,533,5, 
00019,490,1920,5, 
00019,518,413,5, 
00019,1181,24.5,5, 
00019,1850,34.9,5, 
00019,1841,1.49,5, 
00019,2506,5.65,5, 
00019,1816,33.1,5, 
00019,752,96.7,5, 
00019,2051,560,5, 
00019,2052,2530,5, 
00019,2005,4180,5, 
00019,2045,29400,5, 
00019,2004,3.31,5, 
00019,2019,70.7,5, 
00019,2023,40,5, 
00019,2038,177,5, 
00019,2040,24.1,5, 
00019,2044,1.49,5, 
00019,2016,600,5, 
00019,2010,5760,5, 
00019,2007,2210,5, 
00019,2039,183,5, 
00019,2006,869,5, 
00019,2099,3.81,5, 
00019,2112,2.54,5, 
00019,1942,2930,5, 
00019,3782,2560,4, 
00019,3828,51.2,4, 
00019,3890,51.2,4, 
00019,3749,102,4, 
00019,2980,348, ,4
00019,19,1, ,0
00020,752,921,5, 
00020,2288,40800,5, 
00020,416,0.26,5, 
00020,1994,2.49,5, 
00020,325,4.24,5, 
00020,2292,2.1,5, 
00020,382,4.33,5, 
00020,1942,0.671,5, 
00020,19,0.02,5, 
00020,2980,3310, ,4
00020,20,1, ,0
00021,1141,2.61,5, 
00021,553,0.118,5, 
00021,511,0.00597,5, 
00021,504,0.0743,5, 
00021,808,13.7,5, 
00021,1069,2.58,5, 
00021,464,46.3,5, 
00021,490,11.2,5, 
00021,1181,0.148,5, 
00021,2506,7.62E-05,5, 
00021,1816,9.12,5, 
00021,752,0.461,5, 
00021,2052,0.0381,5, 
00021,2045,166,5, 
00021,2010,13.1,5, 
00021,2007,11.2,5, 
00021,2006,2.72,5, 
00021,2099,13.7,5, 
00021,2112,9.12,5, 
00021,1942,13.1,5, 
00021,3782,16.9,4, 
00021,3828,0.675,4, 
00021,3890,0.675,4, 
00021,3749,0.338,4, 
00021,2980,1.66, ,4
00021,21,1, ,0
00022,191,0.42,5, 
00022,190,0.58,5, 
00022,752,0.035,5, 
00022,2979,0.126, ,4
00022,1363,0.145,5, 
00022,2288,0.056,5, 
00022,2276,3.80E-05,5, 
00022,1942,0.087,5, 
00022,1943,0.1,5, 
00022,1966,0.06,5, 
00022,1968,0.3,5, 
00022,549,8.50E-06,5, 
00022,3761,5.00E-05,4, 
00022,3749,2.00E-06,4, 
00022,3869,1.00E-06,4, 
00022,3844,1.00E-06,4, 
00022,22,1, ,0
00023,192,1,5, 
00023,752,0.035,5, 
00023,2979,0.126, ,4
00023,1363,0.145,5, 
00023,2288,0.056,5, 
00023,2276,3.80E-05,5, 
00023,1942,0.087,5, 
00023,1943,0.1,5, 
00023,1966,0.06,5, 
00023,1968,0.3,5, 
00023,549,8.50E-06,5, 
00023,3761,5.00E-05,4, 
00023,3749,2.00E-06,4, 
00023,3869,1.00E-06,4, 
00023,3844,1.00E-06,4, 
00023,23,1, ,0
00024,196,1,5, 
00024,752,0.025,5, 
00024,2979,0.09, ,4
00024,1363,0.1,5, 
00024,2288,0.056,5, 
00024,2276,3.80E-05,5, 
00024,1942,0.03,5, 
00024,1943,0.7,5, 
00024,549,8.50E-06,5, 
00024,3761,5.00E-05,4, 
00024,3749,2.00E-06,4, 
00024,3869,1.00E-06,4, 
00024,3844,1.00E-06,4, 
00024,24,1, ,0
00025,200,1,5, 
00025,752,0.035,5, 
00025,2979,0.126, ,4
00025,1363,0.145,5, 
00025,2288,0.056,5, 
00025,2276,3.80E-05,5, 
00025,1942,0.09,5, 
00025,1943,0.1,5, 
00025,549,8.50E-06,5, 
00025,3761,5.00E-05,4, 
00025,3749,2.00E-06,4, 
00025,3869,1.00E-06,4, 
00025,3844,1.00E-06,4, 
00025,25,1, ,0
00026,201,1,5, 
00026,752,0.035,5, 
00026,2979,0.126, ,4
00026,1363,0.145,5, 
00026,2288,0.056,5, 
00026,2276,3.80E-05,5, 
00026,1942,0.09,5, 
00026,1943,0.1,5, 
00026,549,8.50E-06,5, 
00026,3761,5.00E-05,4, 
00026,3749,2.00E-06,4, 
00026,3869,1.00E-06,4, 
00026,3844,1.00E-06,4, 
00026,26,1, ,0
00027,218,1,5, 
00027,752,0.025,5, 
00027,2979,0.09, ,4
00027,1363,0.1,5, 
00027,2288,0.056,5, 
00027,2276,3.80E-05,5, 
00027,1942,0.03,5, 
00027,1943,0.7,5, 
00027,549,8.50E-06,5, 
00027,3761,5.00E-05,4, 
00027,3749,2.00E-06,4, 
00027,3869,1.00E-06,4, 
00027,3844,1.00E-06,4, 
00027,27,1, ,0
00028,223,0.61,5, 
00028,222,0.39,5, 
00028,752,0.035,5, 
00028,2979,0.126, ,4
00028,1363,0.145,5, 
00028,2288,0.056,5, 
00028,2276,3.80E-05,5, 
00028,1942,0.087,5, 
00028,1943,0.1,5, 
00028,1966,0.06,5, 
00028,1968,0.3,5, 
00028,549,8.50E-06,5, 
00028,3761,5.00E-05,4, 
00028,3749,2.00E-06,4, 
00028,3869,1.00E-06,4, 
00028,3844,1.00E-06,4, 
00028,28,1, ,0
00029,224,1,5, 
00029,752,0.035,5, 
00029,2979,0.126, ,4
00029,1363,0.145,5, 
00029,2288,0.056,5, 
00029,2276,3.80E-05,5, 
00029,1942,0.087,5, 
00029,1943,0.1,5, 
00029,1966,0.06,5, 
00029,1968,0.3,5, 
00029,549,8.50E-06,5, 
00029,3761,5.00E-05,4, 
00029,3749,2.00E-06,4, 
00029,3869,1.00E-06,4, 
00029,3844,1.00E-06,4, 
00029,29,1, ,0
00030,237,0.61,5, 
00030,236,0.39,5, 
00030,752,0.035,5, 
00030,2979,0.126, ,4
00030,1363,0.145,5, 
00030,2288,0.056,5, 
00030,2276,3.80E-05,5, 
00030,1942,0.087,5, 
00030,1943,0.1,5, 
00030,1966,0.06,5, 
00030,1968,0.3,5, 
00030,549,8.50E-06,5, 
00030,3761,5.00E-05,4, 
00030,3749,2.00E-06,4, 
00030,3869,1.00E-06,4, 
00030,3844,1.00E-06,4, 
00030,30,1, ,0
00031,238,1,5, 
00031,752,0.035,5, 
00031,2979,0.126, ,4
00031,1363,0.145,5, 
00031,2288,0.056,5, 
00031,2276,3.80E-05,5, 
00031,1942,0.087,5, 
00031,1943,0.1,5, 
00031,1966,0.06,5, 
00031,1968,0.3,5, 
00031,549,8.50E-06,5, 
00031,3761,5.00E-05,4, 
00031,3749,2.00E-06,4, 
00031,3869,1.00E-06,4, 
00031,3844,1.00E-06,4, 
00031,31,1, ,0
00032,1151,1.14,5, 
00032,1154,0.08,5, 
00032,1072,0.067,5, 
00032,1066,0.007,5, 
00032,1670,0.007,5, 
00032,1847,0.04,5, 
00032,779,1.95,5, 
00032,1363,4.1,5, 
00032,1597,7.88,5, 
00032,848,0.7,5, 
00032,1944,0.44,5, 
00032,1983,0.1,5, 
00032,2112,0.0103,5, 
00032,3274,0.00768, ,4
00032,2979,6.1, ,4
00032,2700,7.00E-06, ,4
00032,32,1, ,0
00033,1151,1.22,5, 
00033,1154,0.073,5, 
00033,1072,0.145,5, 
00033,1066,0.007,5, 
00033,1670,0.0035,5, 
00033,1847,0.0035,5, 
00033,779,2.14,5, 
00033,1363,4.1,5, 
00033,1597,10.3,5, 
00033,848,0.7,5, 
00033,1944,0.44,5, 
00033,1983,0.1,5, 
00033,2112,0.008,5, 
00033,3274,0.00892, ,4
00033,2979,6.52, ,4
00033,2700,4.00E-06, ,4
00033,33,1, ,0
00034,1151,0.925,5, 
00034,1154,0.093,5, 
00034,1072,0.04,5, 
00034,1056,0.059,5, 
00034,1074,0.026,5, 
00034,1156,0.013,5, 
00034,1103,0.018,5, 
00034,1670,0.007,5, 
00034,806,0.013,5, 
00034,1847,0.106,5, 
00034,1834,0.04,5, 
00034,416,0.013,5, 
00034,1721,0.001,5, 
00034,779,2.23,5, 
00034,1363,4.92,5, 
00034,1597,8.33,5, 
00034,848,0.84,5, 
00034,1944,0.44,5, 
00034,1983,0.1,5, 
00034,2019,0.013,5, 
00034,2108,0.001,5, 
00034,2112,0.0503,5, 
00034,2064,0.013,5, 
00034,3274,0.00864, ,4
00034,2979,7.46, ,4
00034,2700,7.00E-06, ,4
00034,34,1, ,0
00035,1151,0.99,5, 
00035,1154,0.06,5, 
00035,1072,0.06,5, 
00035,1066,0.006,5, 
00035,1156,0.024,5, 
00035,1670,0.006,5, 
00035,1847,0.06,5, 
00035,779,1.74,5, 
00035,1363,4.1,5, 
00035,1597,5.15,5, 
00035,848,0.7,5, 
00035,1944,0.44,5, 
00035,1983,0.1,5, 
00035,2112,0.009,5, 
00035,3274,0.00628, ,4
00035,2979,5.73, ,4
00035,2700,6.00E-06, ,4
00035,35,1, ,0
00036,1151,0.806,5, 
00036,1154,0.084,5, 
00036,1072,0.036,5, 
00036,1056,0.054,5, 
00036,1074,0.024,5, 
00036,1156,0.012,5, 
00036,1103,0.04,5, 
00036,1670,0.006,5, 
00036,806,0.012,5, 
00036,1847,0.296,5, 
00036,1834,0.039,5, 
00036,416,0.206,5, 
00036,1721,0.006,5, 
00036,779,2.66,5, 
00036,1363,4.92,5, 
00036,1597,13.9,5, 
00036,848,0.84,5, 
00036,1944,0.44,5, 
00036,1983,0.1,5, 
00036,2019,0.012,5, 
00036,2108,0.006,5, 
00036,2112,0.048,5, 
00036,2064,0.206,5, 
00036,3274,0.0115, ,4
00036,2979,9.35, ,4
00036,2700,0.00654, ,4
00036,36,1, ,0
00037,1151,0.775,5, 
00037,1154,0.033,5, 
00037,1072,0.022,5, 
00037,1056,0.21,5, 
00037,1066,0.006,5, 
00037,1670,0.006,5, 
00037,1847,0.084,5, 
00037,779,1.61,5, 
00037,1363,4.1,5, 
00037,1597,3.59,5, 
00037,848,0.7,5, 
00037,1944,0.44,5, 
00037,1983,0.1,5, 
00037,2112,0.00877,5, 
00037,3274,0.00548, ,4
00037,2979,5.88, ,4
00037,2700,6.00E-06, ,4
00037,37,1, ,0
00038,1351,14.146,5, 
00038,664,1.6864,5, 
00038,381,2.47E-09,5, 
00038,2979,6.0721, ,4
00038,1968,21.031,5, 
00038,1983,0.99357,5, 
00038,1943,3.5106,5, 
00038,249,1.2143,5, 
00038,2579,0.0012143, ,4
00038,3269,0.033333, ,4
00038,3304,0.002381, ,4
00038,38,1, ,0
00038,3309,0.00095238, ,4
00038,3314,0.00071429, ,4
00039,1351,2.1188,5, 
00039,664,0.25259,5, 
00039,381,3.70E-10,5, 
00039,2979,0.9095, ,4
00039,1968,21.026,5, 
00039,1983,0.99335,5, 
00039,1943,3.5098,5, 
00039,305,1,5, 
00039,5667,2.60E-05, ,4
00039,4931,1.90E-05, ,4
00039,5051,1.70E-05, ,4
00039,4979,4.19E-06, ,4
00039,4611,2.19E-05, ,4
00039,4555,2.19E-05, ,4
00039,4411,4.40E-06, ,4
00039,4307,4.40E-06, ,4
00039,5139,0.00097885, ,4
00039,39,1, ,0
00039,3309,0.00023077, ,4
00039,3314,7.69E-05, ,4
00040,1983,1.71,5, 
00040,1943,0.286,5, 
00040,249,0.609,5, 
00040,299,2.25,5, 
00040,381,1.14E-09,5, 
00040,4259,0.000736, ,4
00040,2579,0.000571, ,4
00040,3309,0.000571, ,4
00040,3314,0.000286, ,4
00040,3304,0.000571, ,4
00040,2979,-2.4, ,4
00040,40,1, ,0
00041,850,1.43,5, 
00041,1351,22.3,5, 
00041,1582,4.4,5, 
00041,664,0.147,5, 
00041,559,0.015,5, 
00041,1983,2.86,5, 
00041,1943,0.476,5, 
00041,381,1.90E-09,5, 
00041,3274,0.00052, ,4
00041,3309,0.000152, ,4
00041,3314,7.60E-05, ,4
00041,3304,0.000152, ,4
00041,2979,0.529, ,4
00041,41,1, ,0
00042,1966,0.0646,5, 
00042,1983,2.4,5, 
00042,1943,0.414,5, 
00042,249,0.608,5, 
00042,299,2.25,5, 
00042,468,0.917,5, 
00042,381,1.51E-09,5, 
00042,4259,0.000963, ,4
00042,2579,0.00321, ,4
00042,3309,7.46E-05, ,4
00042,3314,3.73E-05, ,4
00042,3304,7.46E-05, ,4
00042,2979,-2.4, ,4
00042,42,1, ,0
00043,850,2.06,5, 
00043,1351,32.2,5, 
00043,1582,6.35,5, 
00043,664,0.212,5, 
00043,559,0.0166,5, 
00043,1983,3.87,5, 
00043,1943,0.645,5, 
00043,381,2.58E-09,5, 
00043,3309,0.00108, ,4
00043,3314,0.00054, ,4
00043,3304,0.00108, ,4
00043,2979,0.763, ,4
00043,5067,0.0086, ,4
00043,3264,0.00012, ,4
00043,43,1, ,0
00044,1351,0.96444,5, 
00044,664,0.11074,5, 
00044,381,1.33E-09,5, 
00044,2979,0.39908, ,4
00044,1968,3.5475,5, 
00044,1983,0.93767,5, 
00044,1943,0.72357,5, 
00044,249,1.2222,5, 
00044,2579,0.0012, ,4
00044,3304,0.0011111, ,4
00044,44,1, ,0
00044,3309,0.00044444, ,4
00044,3314,0.00033333, ,4
00045,1351,0.25304,5, 
00045,664,0.029056,5, 
00045,381,3.49E-10,5, 
00045,2979,0.10471, ,4
00045,1968,3.5466,5, 
00045,1983,0.93743,5, 
00045,1943,0.72339,5, 
00045,310,1.3826,5, 
00045,5667,2.61E-05, ,4
00045,4931,1.90E-05, ,4
00045,5051,1.70E-05, ,4
00045,4979,4.20E-06, ,4
00045,4611,2.20E-05, ,4
00045,4555,2.20E-05, ,4
00045,4411,4.39E-06, ,4
00045,4307,4.39E-06, ,4
00045,5139,5.33E-05, ,4
00045,45,1, ,0
00045,3309,0.00026087, ,4
00045,3314,8.70E-05, ,4
00046,1351,1.5,5, 
00046,755,0.02,5, 
00046,381,4.00E-10,5, 
00046,1966,0.078,5, 
00046,1943,0.0195,5, 
00046,1983,1,5, 
00046,3703,0.892,4, 
00046,2979,0.072, ,4
00046,46,1, ,0
00047,1942,0.06,5, 
00047,47,1, ,0
00048,1351,1.3391,5, 
00048,664,0.15785,5, 
00048,381,1.62E-09,5, 
00048,2979,0.56811, ,4
00048,1968,4.0634,5, 
00048,1983,0.95236,5, 
00048,1943,0.77935,5, 
00048,249,1.1818,5, 
00048,2579,0.0012, ,4
00048,3304,0.0018182, ,4
00048,48,1, ,0
00048,3309,0.00072727, ,4
00048,3314,0.00054545, ,4
00049,1943,0.77937,5, 
00049,310,1.3769,5, 
00049,5667,2.60E-05, ,4
00049,4931,1.90E-05, ,4
00049,5051,1.70E-05, ,4
00049,4979,4.19E-06, ,4
00049,4611,2.19E-05, ,4
00049,4555,2.19E-05, ,4
00049,4411,4.40E-06, ,4
00049,4307,4.40E-06, ,4
00049,5139,5.31E-05, ,4
00049,49,1, ,0
00049,3309,0.00023077, ,4
00049,3314,7.69E-05, ,4
00049,1351,0.35134,5, 
00049,664,0.041416,5, 
00049,381,4.26E-10,5, 
00049,2979,0.14905, ,4
00049,1968,4.0635,5, 
00049,1983,0.95238,5, 
